PETR4.SA,VALE5.SA,ITUB4.SA,BBDC4.SA,PETR3.SA,ABEV3.SA,VALE3.SA,ITSA4.SA,BBAS3.SA,B3SA3.SA,BRFS3.SA,CIEL3.SA,BBSE3.SA,CCRO3.SA,GGBR4.SA,BBDC3.SA,UGPA3.SA,CMIG4.SA,EMBR3.SA,PCAR4.SA,BRML3.SA,COGN3.SA,VIVT4.SA,SANB11.SA,JBSS3.SA,TIMS3.SA,LREN3.SA,CSNA3.SA,USIM5.SA,CTIP3.SA,NATU3.SA,HYPE3.SA,YDUQ3.SA,PDGR3.SA,BRPR3.SA,AEDU3.SA,SBSP3.SA,CRUZ3.SA,LAME4.SA,FIBR3.SA,CYRE3.SA,MRVE3.SA,SUZB5.SA,EGIE3.SA,ALLL3.SA,CSAN3.SA,RENT3.SA,HGTX3.SA,GFSA3.SA,OIBR4.SA,BRAP4.SA,BRKM5.SA,CPFE3.SA,QUAL3.SA,CESP6.SA,GOAU4.SA,ELET6.SA,MRFG3.SA,DXCO3.SA,ENBR3.SA,ECOR3.SA,GOLL4.SA,CPLE6.SA,RSID3.SA,KLBN4.SA,ELET3.SA,KLBN11.SA,EVEN3.SA,BISA3.SA,ELPL4.SA,LIGT3.SA,PRML3.SA,DASA3.SA,^BVSP
17.229999542236328,,15.413335800170898,13.006420135498047,15.649999618530273,15.21660041809082,32.459999084472656,5.262281894683838,27.850000381469727,4.366665840148926,45.54999923706055,15.08005428314209,,19.3799991607666,13.285714149475098,13.657981872558594,25.200000762939453,10.215935707092285,16.799999237060547,,,6.612500190734863,,14.380000114440918,6.019999980926514,8.399999618530273,11.547588348388672,7.829999923706055,10.289999961853027,,,15.350000381469727,14.366665840148926,1159.9443359375,838.0,,30.083332061767578,,,,17.649999618530273,7.981912136077881,,28.68000030517578,,9.398446083068848,9.559802055358887,,247.66738891601562,523.0,21.575918197631836,14.59000015258789,19.975004196166992,17.90999984741211,,17.850000381469727,10.390000343322754,6.550000190734863,10.413020133972168,11.408027648925781,16.440000534057617,11.329999923706055,3.3380000591278076,85.25,2.7060000896453857,5.6078691482543945,,9.449999809265137,,,18.809999465942383,,11.347457885742188,52950.0
17.700000762939453,,15.800376892089844,13.245536804199219,15.949999809265137,15.546568870544434,33.20000076293945,5.37290096282959,28.149999618530273,4.416666030883789,46.20000076293945,15.190972328186035,,19.690000534057617,13.819046974182129,13.950485229492188,26.0,10.31600570678711,16.850000381469727,,,6.582499980926514,,14.600000381469727,6.110000133514404,8.529999732971191,11.819798469543457,7.679999828338623,10.5,,,15.65999984741211,14.666666030883789,1168.97119140625,864.0,,30.996665954589844,,,,17.68000030517578,8.072821617126465,,28.95199966430664,,9.893918991088867,9.643306732177734,,235.415283203125,549.0,22.000885009765625,14.779999732971191,20.353139877319336,18.5,,18.40999984741211,10.399999618530273,6.28000020980835,10.655027389526367,11.713688850402832,16.829999923706055,12.069999694824219,3.369999885559082,86.25,2.752000093460083,5.627861022949219,,9.40999984741211,,,19.030000686645508,,11.897334098815918,53991.0
17.170000076293945,,15.413335800170898,12.759462356567383,15.449999809265137,15.540570259094238,32.459999084472656,5.235943794250488,27.600000381469727,4.269999980926514,46.20000076293945,15.113810539245605,,19.5,14.0,13.162674903869629,25.950000762939453,10.311653137207031,16.010000228881836,,,6.497499942779541,,14.300000190734863,5.929999828338623,8.40999984741211,11.790281295776367,7.699999809265137,10.199999809265137,,,15.109999656677246,14.600000381469727,1105.7835693359375,870.0,,30.600000381469727,,,,17.3700008392334,7.909183979034424,,28.24799919128418,,9.665067672729492,9.588597297668457,,221.4128875732422,544.0,21.859228134155273,14.199999809265137,20.088443756103516,18.219999313354492,,18.709999084472656,10.100000381469727,5.940000057220459,10.4197416305542,11.723548889160156,16.8799991607666,11.550000190734863,3.385999917984009,83.25,2.6679999828338623,5.347967147827148,,9.199999809265137,,,18.829999923706055,,11.727373123168945,52882.0
17.81999969482422,,14.885139465332031,12.516425132751465,16.09000015258789,15.618562698364258,31.899999618530273,5.06211519241333,26.829999923706055,4.313333034515381,47.900001525878906,15.272954940795898,,19.530000686645508,14.571428298950195,13.006672859191895,26.875,10.5726900100708,16.530000686645508,,,6.425000190734863,,14.289999961853027,6.110000133514404,8.34000015258789,11.71812915802002,7.820000171661377,10.369999885559082,,,15.449999809265137,14.466666221618652,1092.2432861328125,872.0,,30.773332595825195,,,,17.34000015258789,7.7728190422058105,,28.535999298095703,,10.062780380249023,9.562682151794434,,230.16439819335938,530.0,21.841522216796875,14.600000381469727,20.23024559020996,18.549999237060547,,19.329999923706055,9.899999618530273,6.340000152587891,10.4197416305542,11.605228424072266,17.100000381469727,12.789999961853027,3.450000047683716,85.25,2.686000108718872,5.218017101287842,,9.329999923706055,,,19.520000457763672,,11.397445678710938,53166.0
18.389999389648438,,15.21298599243164,12.661462783813477,16.739999771118164,15.768548965454102,32.099998474121094,5.188536167144775,26.600000381469727,4.400000095367432,48.34000015258789,15.518903732299805,,19.5,14.533332824707031,13.119773864746094,26.850000381469727,10.838122367858887,16.93000030517578,,,6.320000171661377,,14.449999809265137,6.130000114440918,8.260000228881836,11.71812915802002,7.849999904632568,10.4399995803833,,,16.149999618530273,14.616665840148926,1087.72998046875,877.2000122070312,,30.766666412353516,,,,17.719999313354492,8.181914329528809,,28.143999099731445,,9.993903160095215,10.0176362991333,,228.41409301757812,525.0,21.85037612915039,14.65999984741211,20.324779510498047,18.670000076293945,,19.280000686645508,9.899999618530273,6.309999942779541,10.493688583374023,11.644667625427246,17.219999313354492,13.300000190734863,3.5350000858306885,85.5,2.7119998931884766,5.317978858947754,,9.6899995803833,,,20.149999618530273,,11.40744400024414,53929.0
18.790000915527344,,15.135578155517578,12.614423751831055,17.1299991607666,15.7085542678833,32.38999938964844,5.156930923461914,26.610000610351562,4.449999809265137,48.45000076293945,15.485145568847656,,19.56999969482422,14.571428298950195,13.14317512512207,26.7450008392334,10.864238739013672,16.979999542236328,,,6.8125,,14.59000015258789,6.119999885559082,8.300000190734863,11.760765075683594,7.860000133514404,10.319999694824219,,,15.800000190734863,14.566665649414062,1083.216552734375,891.5999755859375,,29.236665725708008,,,,17.75,8.009184837341309,,27.871999740600586,,9.94946575164795,9.98308277130127,,238.04074096679688,524.0,22.089420318603516,14.970000267028809,19.833202362060547,18.719999313354492,,19.350000381469727,10.319999694824219,6.480000019073486,10.587801933288574,11.4967679977417,17.3799991607666,13.0,3.4639999866485596,84.75,2.7260000705718994,5.427937030792236,,9.479999542236328,,,20.079999923706055,,11.487425804138184,54298.0
19.1200008392334,,15.231200218200684,12.759462356567383,17.600000381469727,16.03052520751953,33.400001525878906,5.188536167144775,26.780000686645508,4.516665935516357,48.810001373291016,15.552661895751953,,20.100000381469727,14.761903762817383,13.365477561950684,26.899999618530273,10.938193321228027,17.739999771118164,,,6.925000190734863,,14.670000076293945,6.179999828338623,8.34000015258789,12.02641487121582,7.96999979019165,10.5,,,16.06999969482422,14.483332633972168,1069.67626953125,886.4000244140625,,28.799999237060547,,,,17.799999237060547,7.991003036499023,,29.02400016784668,,10.236084938049316,10.33437728881836,,233.6649932861328,518.0,22.567506790161133,16.18000030517578,20.126258850097656,19.299999237060547,,19.700000762939453,10.359999656677246,6.5,11.040221214294434,11.68410873413086,17.440000534057617,12.850000381469727,3.638000011444092,82.5,2.757999897003174,5.527898788452148,,9.600000381469727,,,20.100000381469727,,11.387449264526367,54885.0
19.440000534057617,,15.340481758117676,12.735942840576172,18.059999465942383,15.62456226348877,33.58000183105469,5.209606170654297,26.200000762939453,4.440000057220459,47.900001525878906,15.299478530883789,,20.010000228881836,14.666666030883789,13.287476539611816,27.104999542236328,10.8555326461792,17.600000381469727,,,6.925000190734863,,14.630000114440918,6.150000095367432,8.369999885559082,12.25762939453125,8.0600004196167,10.399999618530273,,,15.869999885559082,15.116665840148926,1069.67626953125,880.0,,29.25,,,,17.81999969482422,7.954638957977295,,28.440000534057617,,10.333847045898438,10.426519393920898,,236.29043579101562,537.0,23.1872501373291,16.350000381469727,20.154617309570312,19.809999465942383,,19.549999237060547,10.470000267028809,6.5,11.099377632141113,11.624947547912598,17.6200008392334,13.1899995803833,3.559999942779541,83.0,2.7739999294281006,5.4779181480407715,,9.609999656677246,,,20.25,,11.377450942993164,54984.0
19.170000076293945,,15.331375122070312,12.637944221496582,17.8700008392334,15.538570404052734,34.11000061035156,5.235943794250488,25.639999389648438,4.550000190734863,48.400001525878906,15.246431350708008,,19.780000686645508,14.638094902038574,13.345976829528809,26.950000762939453,10.82941722869873,16.920000076293945,,,6.835000038146973,,14.199999809265137,6.079999923706055,8.4399995803833,12.134642601013184,7.860000133514404,10.630000114440918,,,15.890000343322754,15.130000114440918,1047.1092529296875,900.0,,29.200000762939453,,,,17.700000762939453,7.7273640632629395,,28.488000869750977,,10.313850402832031,10.144331932067871,,231.91468811035156,527.0,22.974767684936523,16.520000457763672,20.23024559020996,19.43000030517578,,19.510000228881836,10.420000076293945,6.75,11.018036842346191,11.693968772888184,17.649999618530273,13.720000267028809,3.5510001182556152,81.25,2.700000047683716,5.387951850891113,,9.4399995803833,,,20.299999237060547,,11.317463874816895,54963.0
19.170000076293945,,15.331375122070312,12.637944221496582,17.8700008392334,15.538570404052734,34.11000061035156,5.235943794250488,25.639999389648438,4.550000190734863,48.400001525878906,14.952256202697754,,19.780000686645508,14.638094902038574,13.345976829528809,26.950000762939453,10.690171241760254,16.920000076293945,,,6.835000038146973,,14.199999809265137,5.980000019073486,8.350000381469727,12.134642601013184,7.860000133514404,10.630000114440918,,,15.890000343322754,15.130000114440918,1047.1092529296875,900.0,,28.90999984741211,,,,17.700000762939453,7.7273640632629395,,28.488000869750977,,10.313850402832031,10.144331932067871,,231.91468811035156,527.0,22.974767684936523,16.520000457763672,20.23024559020996,19.43000030517578,,19.510000228881836,10.420000076293945,6.75,11.018036842346191,11.693968772888184,17.649999618530273,13.720000267028809,3.5510001182556152,81.25,2.700000047683716,5.387951850891113,,9.4399995803833,,,19.75,,11.317463874816895,54252.0
20.420000076293945,,14.935227394104004,12.500744819641113,19.15999984741211,15.378584861755371,33.599998474121094,5.0673828125,24.969999313354492,4.483333110809326,47.91999816894531,14.835068702697754,16.600000381469727,19.3700008392334,14.580951690673828,13.10417366027832,26.600000381469727,10.859886169433594,16.420000076293945,,,6.75,,14.199999809265137,6.010000228881836,8.319999694824219,12.229751586914062,7.860000133514404,9.640000343322754,,,15.859999656677246,15.646665573120117,1029.0556640625,902.4000244140625,,27.850000381469727,,,,17.75,7.6909990310668945,,27.559999465942383,,10.307184219360352,10.167367935180664,,236.29043579101562,503.0,22.549800872802734,16.790000915527344,20.02227020263672,19.510000228881836,,19.459999084472656,10.199999809265137,6.480000019073486,10.914511680603027,11.832009315490723,17.229999542236328,12.859999656677246,3.5209999084472656,82.5,2.671999931335449,5.238008975982666,,9.380000114440918,,,19.489999771118164,,11.227484703063965,54887.0
20.09000015258789,,15.326821327209473,12.916260719299316,19.190000534057617,16.358495712280273,34.290000915527344,5.246479034423828,25.25,4.616665840148926,49.150001525878906,15.367476463317871,17.049999237060547,19.739999771118164,14.876190185546875,13.513680458068848,26.69499969482422,11.103510856628418,17.579999923706055,,,6.987500190734863,,14.699999809265137,6.380000114440918,8.489999771118164,12.560995101928711,7.909999847412109,9.850000381469727,,,16.079999923706055,15.899999618530273,1024.5423583984375,893.5999755859375,,28.200000762939453,,,,18.18000030517578,7.85463809967041,,28.520000457763672,,10.576028823852539,10.273907661437988,,237.16558837890625,498.0,22.549800872802734,17.469999313354492,20.390953063964844,19.450000762939453,,20.170000076293945,10.539999961853027,6.829999923706055,11.165929794311523,12.117948532104492,17.510000228881836,12.420000076293945,3.5360000133514404,84.25,2.7139999866485596,5.437932968139648,,9.460000038146973,,,20.149999618530273,,10.997535705566406,55910.0
20.25,,15.135578155517578,12.892741203308105,19.25,15.990528106689453,33.4900016784668,5.191697120666504,24.959999084472656,4.71999979019165,49.29999923706055,15.439813613891602,17.5,19.770000457763672,14.54285717010498,13.537079811096191,26.5049991607666,10.467836380004883,17.280000686645508,,,7.117499828338623,,14.470000267028809,6.28000020980835,8.220000267028809,12.413412094116211,7.78000020980835,9.5,,,15.430000305175781,15.65999984741211,1011.0020751953125,862.4000244140625,,28.540000915527344,,,,17.3799991607666,7.62736177444458,,28.56800079345703,,10.442716598510742,10.131519317626953,,229.28924560546875,473.0,21.83266830444336,17.219999313354492,20.523300170898438,19.049999237060547,,19.3700008392334,8.65999984741211,6.869999885559082,11.202902793884277,11.901028633117676,17.540000915527344,12.130000114440918,3.552000045776367,82.75,2.697999954223633,5.128050804138184,,9.229999542236328,,,19.239999771118164,,10.83757209777832,55322.0
19.969999313354492,,15.3450345993042,12.857460975646973,19.0,16.358495712280273,33.79999923706055,5.267023086547852,24.790000915527344,4.783332824707031,48.59000015258789,15.604744911193848,17.75,19.670000076293945,14.69523811340332,13.404478073120117,26.84000015258789,10.4874849319458,17.809999465942383,,,7.099999904632568,,14.279999732971191,6.190000057220459,8.270000457763672,12.144481658935547,7.760000228881836,9.40999984741211,,,15.8100004196167,15.993332862854004,1038.08251953125,847.5999755859375,,28.219999313354492,,,,17.600000381469727,7.600089073181152,,28.27199935913086,,10.513816833496094,10.0256986618042,,234.54014587402344,460.0,21.95661735534668,17.049999237060547,20.542207717895508,19.350000381469727,,19.3799991607666,8.449999809265137,6.860000133514404,11.38776969909668,12.019349098205566,17.389999389648438,11.989999771118164,3.563999891281128,85.75,2.7100000381469727,5.038084983825684,,9.300000190734863,,,19.770000457763672,,10.79758071899414,55488.0
20.329999923706055,,15.322267532348633,12.739863395690918,19.43000030517578,16.320497512817383,33.83000183105469,5.255434036254883,24.3700008392334,4.760000228881836,49.20000076293945,15.740739822387695,17.93000030517578,19.790000915527344,14.75238037109375,13.076873779296875,26.75,10.423624992370605,17.43000030517578,,,7.204999923706055,,14.149999618530273,6.090000152587891,8.239999771118164,12.229751586914062,7.71999979019165,9.140000343322754,,,16.549999237060547,16.04666519165039,979.4082641601562,854.0,,27.399999618530273,,,,17.06999969482422,7.4546332359313965,,28.079999923706055,,10.442716598510742,9.956159591674805,,228.41409301757812,430.0,22.133686065673828,17.110000610351562,20.504392623901367,19.229999542236328,,19.530000686645508,8.050000190734863,6.96999979019165,11.528267860412598,11.634807586669922,17.15999984741211,12.350000381469727,3.505000114440918,84.5,2.7239999771118164,4.898138046264648,,9.34000015258789,,,20.030000686645508,,11.017532348632812,55430.0
20.6200008392334,,15.773056983947754,13.092658996582031,19.59000015258789,16.358495712280273,34.849998474121094,5.342349052429199,25.40999984741211,4.796666145324707,48.709999084472656,15.856480598449707,17.889999389648438,20.450000762939453,14.399999618530273,13.345976829528809,27.1200008392334,10.512046813964844,17.90999984741211,,,7.224999904632568,,14.6899995803833,6.320000171661377,8.229999542236328,12.298624038696289,7.71999979019165,9.399999618530273,,,16.719999313354492,16.299999237060547,1024.5423583984375,858.7999877929688,,27.049999237060547,,,,17.229999542236328,7.7000908851623535,,28.920000076293945,,10.442716598510742,10.158729553222656,,236.29043579101562,445.0,22.638334274291992,17.329999923706055,20.589473724365234,19.34000015258789,,19.280000686645508,8.140000343322754,7.039999961853027,11.61700439453125,11.910888671875,17.549999237060547,12.399999618530273,3.5439999103546143,83.75,2.752000093460083,4.9381232261657715,,9.289999961853027,,,19.850000381469727,,11.487425804138184,56275.0
20.290000915527344,,15.936980247497559,13.210256576538086,19.25,16.30849838256836,34.959999084472656,5.446755886077881,25.459999084472656,4.786665916442871,48.70000076293945,15.836226463317871,17.5,20.25,13.80952262878418,13.552680015563965,27.110000610351562,10.551344871520996,17.940000534057617,,,7.277500152587891,,14.600000381469727,6.480000019073486,8.239999771118164,12.388813972473145,7.599999904632568,9.239999771118164,,,16.950000762939453,16.463333129882812,1015.5155029296875,855.2000122070312,,27.799999237060547,,,,17.299999237060547,7.736454963684082,,28.799999237060547,,10.287187576293945,10.176870346069336,,228.41409301757812,449.0,22.399290084838867,17.219999313354492,20.598926544189453,19.350000381469727,,18.700000762939453,8.199999809265137,6.869999885559082,11.350796699523926,11.861589431762695,17.799999237060547,12.1899995803833,3.558000087738037,82.0,2.757999897003174,4.898138046264648,,9.069999694824219,,,19.15999984741211,,11.667386054992676,55805.0
20.299999237060547,,15.936980247497559,13.190657615661621,19.290000915527344,16.806453704833984,35.150001525878906,5.429242134094238,25.280000686645508,4.796666145324707,49.400001525878906,15.943286895751953,17.75,20.399999618530273,13.666666030883789,13.34987735748291,26.950000762939453,10.477660179138184,18.290000915527344,,,7.372499942779541,,14.510000228881836,6.380000114440918,8.180000305175781,12.593791007995605,7.519999980926514,8.960000038146973,,,17.010000228881836,16.34000015258789,988.43505859375,856.0,,27.649999618530273,,,,17.360000610351562,7.563724994659424,,28.847999572753906,,10.376062393188477,10.046862602233887,,235.415283203125,452.0,22.514385223388672,16.790000915527344,20.561113357543945,19.299999237060547,,18.440000534057617,8.210000038146973,6.519999980926514,11.091983795166016,11.772849082946777,17.540000915527344,12.140000343322754,3.5899999141693115,80.5,2.700000047683716,4.858152866363525,,9.149999618530273,,,19.209999084472656,,11.497424125671387,55448.0
